"dsiid","val"
10623,5.4
12145,7
5391,4.88888888888889
5618,4.3
7827,4.2
8499,7.22222222222222
9176,11.9
273,1.33333333333333
4644,1
4061,1.4
3949,1.5
7900,1.25
2532,4.5
2741,1
2351,8
21932,6.8
21889,3.4
22090,3.33333333333333
4543,2.66666666666667
5681,6.2
19878,7
11752,3.8
13838,9
18763,1
19139,1
14051,1
16318,6.81818181818182
15663,5.75
15349,1
15350,5.57142857142857
15860,3.45454545454545
18904,3
19274,4.11111111111111
17550,6.875
17741,14.1111111111111
18247,19.6666666666667
11971,19.4444444444444
12695,8.66666666666667
12343,3.9
10791,9.71428571428571
11270,10
11631,3
15011,6.5
14459,6.33333333333333
13575,5.27272727272727
3319,3.14285714285714
20870,9.125
596,2.5
570,1.25
7870,7
2342,4.85714285714286
20013,1.25
9523,2.88888888888889
1601,6.5
1529,3
1966,8.28571428571429
21890,138.666666666667
1111,24.6666666666667
12896,8
14032,3.66666666666667
17704,3.66666666666667
15453,12.25
15884,7
6617,7.66666666666667
6487,3.8
3481,2.7
2713,1
2706,1.88888888888889
2519,1.75
2582,1
2630,1.88888888888889
2150,1
2471,16.4545454545455
2710,10.6
3772,14.2727272727273
2672,5.7
18891,16.0909090909091
20190,14.6363636363636
1451,21.3636363636364
822,7.25
626,3
625,8.88888888888889
1080,3.66666666666667
1422,19.5
1145,2.33333333333333
1214,23.8
8947,1
7887,1.6
8700,11.6363636363636
8250,2
12425,1.83333333333333
11342,23.7272727272727
5285,1
5847,2.7
5690,1.33333333333333
4284,1
6807,1.42857142857143
6774,16.375
6754,3.1
7532,5.3
7182,23.2
5957,19.7
5943,4.42857142857143
6074,4.5
10644,1.25
14867,2.83333333333333
17643,1
17603,3
12084,2.33333333333333
582,1
2799,1.75
3848,16.375
3846,4.2
4160,5
4834,6.33333333333333
4574,2
4913,2.6
4461,1
4166,7.6
4226,10.2727272727273
4465,6.09090909090909
1522,1
1808,1.75
5318,16.2727272727273
5745,1.6
4165,2.5
272,2.4
318,1.71428571428571
319,14
165,1.875
22089,5.125
475,10.4545454545455
477,22.9090909090909
20359,19
20406,11.8888888888889
19384,8
11302,9
11364,20.875
7868,4.625
8517,1
15901,1
11816,1
19955,1
7959,12.4545454545455
4817,9.63636363636364
2305,10
3881,1.28571428571429
21437,12
1533,3
1526,1
21789,1.4
21788,9.54545454545454
22138,1.5
22062,2
21923,1.66666666666667
17952,2.25
17558,1
18160,8.22222222222222
18235,56.7272727272727
17663,6.125
17116,18
17718,2.8
19084,1.75
18879,5
18878,14.0909090909091
19100,1.25
19517,6.27272727272727
18541,5.22222222222222
18767,1
18661,1
6104,4.4
9522,3.2
9081,1
10292,3.72727272727273
10621,1
10434,3.2
3190,4.2
1891,1
2728,1.81818181818182
5227,2
5215,1
5265,2
3359,3
8713,1.8
9351,1.33333333333333
8836,1.6
10804,2
10946,1.66666666666667
10327,1.5
6470,1.4
5740,1.25
5570,1.4
7152,1.5
7217,1.4
7234,1.33333333333333
7449,1.66666666666667
15137,2.5
14625,1.875
14399,4
14843,2.33333333333333
15354,1.5
15358,16.4545454545455
16255,8.36363636363636
13962,16.8181818181818
12366,4.09090909090909
12518,4
13737,6.7
12798,5.63636363636364
13034,7.81818181818182
13913,5.1
14156,7.8
13799,7.81818181818182
13049,9
17460,4
17842,7
16717,18.7
16930,15.6666666666667
19217,1.75
18290,3.33333333333333
14013,2
13960,2
14131,1.5
15744,2.75
15475,15.0909090909091
15368,7.57142857142857
15370,16.375
15339,3.83333333333333
15360,5.54545454545455
15461,22.4545454545455
16921,4
12143,12.6363636363636
9790,5.8
11291,1
20148,13.0909090909091
18814,19.6
18893,1.72727272727273
18897,5.1
21642,4.36363636363636
21647,1.875
21751,5
19819,67.6363636363636
19767,4.54545454545455
20893,2.6
20289,4.45454545454545
20180,23.9090909090909
4379,3.22222222222222
22030,2
4674,1.16666666666667
4538,4.5
4005,12
3914,2.2
4402,17.6363636363636
4451,1
4094,1
5426,1
5928,35.3333333333333
1755,26
2469,4.6
2201,6.09090909090909
1314,3.16666666666667
3305,1.4
3309,42
2624,1.66666666666667
2983,7
10827,12.4
10924,4.625
10925,1
12347,10.8181818181818
8254,9.63636363636364
8380,3.57142857142857
8331,1
7153,2.66666666666667
7406,1.66666666666667
7410,32.4545454545455
9963,2
10425,4
9426,1.625
9442,15.3636363636364
9340,1.6
9080,2.2
9088,1.6
3255,23.9090909090909
2495,45
5878,178
13003,37
14424,67.6666666666667
16754,21.3333333333333
15831,7.90909090909091
17054,1.66666666666667
8275,7.75
11040,1.8
18576,5
17310,57.7
16855,1
22086,29.5714285714286
21547,10.1666666666667
19673,8.2
10011,10
4043,9.09090909090909
363,2
888,2.5
665,1
683,2.2
9592,10.3333333333333
3888,12.3333333333333
2580,4.9
2547,14.8
19841,1.6
6791,2.83333333333333
6831,1
6906,13.8
6274,3.57142857142857
6322,1
8897,1.25
8956,2.66666666666667
7568,6.4
4552,1.25
3645,3.5
5293,5.09090909090909
5302,1
10565,1.25
17358,5.1
17915,3.33333333333333
12050,40.3333333333333
14139,15.5555555555556
14179,9.3
7167,4.63636363636364
4126,1.5
4121,20.6363636363636
5404,19.2727272727273
4986,1.33333333333333
2262,1
14513,4.375
14058,1
14067,1
14071,5.77777777777778
14010,19.375
17471,3.4
18124,1.33333333333333
11916,3.5
10365,1.375
13534,17.5454545454545
758,13.5714285714286
19881,5.8
16394,2.4
16854,2.22222222222222
15476,9.1
17723,1.5
12348,1
9185,13.1111111111111
4064,2
10680,22.8181818181818
9688,115.428571428571
7352,65.5
7353,2.5
13072,42.8
12256,44.7272727272727
12148,49.9
3015,3.18181818181818
4621,14.5454545454545
10134,59.3333333333333
10137,10.7272727272727
10822,36.375
10984,14.7142857142857
9058,112.636363636364
9819,1.33333333333333
9872,23.7272727272727
9623,2
9737,22
9686,5.44444444444444
12611,24
12354,7.6
12712,1
8604,1.75
5420,3.6
5531,2.625
6269,3.6
6192,2.85714285714286
6198,1.5
5930,1.33333333333333
5933,2.85714285714286
6038,2.25
4562,11.2727272727273
4978,1.33333333333333
7562,5.09090909090909
8306,1.66666666666667
8367,3
7281,1
7183,1
6829,3.11111111111111
6806,4.6
6854,4.1
18972,1.625
18007,2.5
17528,69.2
18061,10
18073,2.75
17830,2.27272727272727
18429,1
21746,2.5
21645,1
542,3.44444444444444
20793,2.6
14635,2.375
14675,4.90909090909091
13857,2.125
13902,2.77777777777778
13596,3.125
12995,1
14319,4.77777777777778
13967,7.6
14184,7
16703,3.625
16709,7.7
17299,2
17738,1
17021,1
17071,7.6
10979,2.9
20156,2.9
20940,1.57142857142857
716,1.25
941,3.75
561,4.42857142857143
14758,17.4545454545455
17698,9.27272727272727
16936,1.75
16512,8.45454545454546
14481,10
13845,5.6
17974,8.36363636363636
18569,3.1
20935,2
2544,6
9504,7.18181818181818
11204,11.8181818181818
10112,1.25
7514,1
4868,2.33333333333333
2568,1.6
7179,9.8
7467,101.333333333333
8137,18
6029,2.22222222222222
19356,55.5
19607,5
16863,2.44444444444444
15697,32.2727272727273
2105,26.4444444444444
1737,82.2
1733,32.8333333333333
22157,12.6666666666667
10602,1
10258,3
1084,4
17077,1
14930,1.9
16521,1.625
20209,4.8
21913,3.6
19568,2.75
19146,3.8
11654,2
11408,2
10622,4.125
9718,2.375
1834,2.27272727272727
1942,1.71428571428571
1941,1.77777777777778
1940,4.2
1939,118.125
2919,51.875
20868,18.6666666666667
20596,1
21441,3.6
21440,9.66666666666667
19196,8.33333333333333
19193,3.11111111111111
20159,3.28571428571429
21740,1
1461,1.5
1460,1.2
5626,2.85714285714286
6138,2
6121,1.14285714285714
5209,4.27272727272727
5208,7.5
5395,16.5
6624,2.90909090909091
6642,1
6455,10.4
6457,1.77777777777778
6500,3.33333333333333
6501,7
4908,6.45454545454545
3697,2
3696,1
3695,6
3690,20.4545454545455
3689,31.9090909090909
3800,1
3738,1
3673,15.875
4830,2
4829,1.25
4228,5.14285714285714
4344,1
19415,4.5
8314,1.4
8315,1.71428571428571
7556,1.42857142857143
7392,5.63636363636364
11162,8.90909090909091
11085,10.1
11292,1.5
11194,1.2
11196,1.6
8986,1.2
8985,2
8979,1
6639,1.2
6623,1.6
6739,3.25
6738,1
7072,8.4
7071,6.9
7073,9.75
7070,2
7076,1.44444444444444
7213,6.72727272727273
7077,5.90909090909091
7068,12.9090909090909
16485,1
15485,1.33333333333333
15463,6.1
15462,7.4
16026,7.45454545454545
18847,6
19408,6.81818181818182
19407,10
19406,5
19405,9.4
17851,36
17822,1
17784,1.2
17783,1.5
17782,11.6363636363636
18122,1
14874,3
13459,1
13496,2
11711,1
12258,1.5
11957,3.14285714285714
13572,2
14575,8.625
14574,1
13783,1.33333333333333
13004,17.0909090909091
14384,6
14382,1
2622,3.8
2584,1
2959,8.33333333333333
2345,1.6
3828,1.5
2316,1
21741,1
22146,3
1756,7
1275,10
1196,1
1462,26.1666666666667
1123,20
8241,17
8666,16.6666666666667
7444,24.5
5291,21.5
5499,1.8
4504,3.28571428571429
4113,2.28571428571429
5211,1.6
10559,1
11186,84.4545454545455
9974,10.5714285714286
11554,2.88888888888889
6998,25
8426,3.125
8208,1
8771,10
18705,1
18683,3.9
18123,1
17806,1
18969,7.66666666666667
20231,1.16666666666667
20261,6.6
19195,6
19188,2.875
18978,121
19639,5.33333333333333
17156,19.5454545454545
14073,41.4285714285714
15020,11.875
12770,1.71428571428571
12744,2
12743,1
12841,6.4
12848,5.7
12942,3.28571428571429
12875,3.4
16452,1.16666666666667
16649,3
14753,1.5
5978,2
4101,1.85714285714286
5213,6.1
8911,37.4545454545455
8900,13.4545454545455
8856,2
8407,1
8124,3.2
8123,3
10175,10.8
10026,5.54545454545455
10302,3.1
6882,17.0909090909091
7476,4.3
21443,1
20358,5.36363636363636
20554,1
18400,1.75
19709,34.5714285714286
19130,10.4
3955,10.2
1473,4.875
2491,16.7
1778,11.6363636363636
1459,15.9
20043,2.09090909090909
20598,54.5
485,14
22156,1.5
22152,3.2
3739,3.5
12918,4.55555555555556
12853,2.66666666666667
12689,10
12635,9
12633,8.66666666666667
13506,7.66666666666667
14444,11.8571428571429
14141,5.42857142857143
13864,2.85714285714286
13793,65.7
11382,54.2727272727273
11643,74.2
11068,65.4
11044,5.71428571428571
12017,6.85714285714286
17807,8
19628,4.71428571428571
19229,65.2857142857143
19214,71.5
19785,1
19714,86
18931,20.3
18981,18.8888888888889
14916,31.5
17226,11.1666666666667
17365,7.16666666666667
17160,1.75
16453,1
16464,26.25
16995,66.2
12453,17.7142857142857
14402,11
13999,6.72727272727273
13998,2.375
13053,1.5
13051,1.33333333333333
13816,5.5
11101,1.57142857142857
11195,5.63636363636364
11995,1.33333333333333
11202,8.57142857142857
17834,2.22222222222222
17435,7.83333333333333
18588,8.33333333333333
15472,1.66666666666667
16941,5.42857142857143
16031,1.83333333333333
16024,4.81818181818182
4496,2.71428571428571
5396,5.3
5212,1.57142857142857
7950,2.375
9519,52
10090,3.625
10041,2.22222222222222
8378,2.18181818181818
7074,1
7194,3.77777777777778
7455,1
7422,2.25
7272,3.44444444444444
3829,6.45454545454545
3494,2
5964,1
5954,5.88888888888889
5877,24.8181818181818
22132,2
37,1
21825,1
21745,10.7
901,6.8
19566,1
19115,1
18920,1.5
19798,9
20573,2.33333333333333
20557,11.0909090909091
2076,1.33333333333333
1757,6.63636363636364
2759,1.75
1944,1.875
1945,3
1735,4.1
19225,1.4
19784,63.7272727272727
21826,18
19856,1
3173,4.54545454545455
11214,4.36363636363636
8830,4.33333333333333
10369,5.16666666666667
10405,1.8
14250,1
15470,1
14572,1
14480,1
14474,2
14469,1
562,1
1943,1
19599,2.5
2402,1.5
8668,1.33333333333333
7631,1.5
7573,5.85714285714286
10671,5.18181818181818
10406,1
7334,1.25
14918,3.8
16627,1.66666666666667
14048,2
17427,4
8945,2
9432,1
9083,1
8580,39.8571428571429
8752,24.4
10284,1.33333333333333
10397,18
9806,30.1
9799,1
7000,33.3636363636364
8153,22.375
8152,2.33333333333333
8135,14.2727272727273
8125,79.5454545454545
8157,1
8483,2.5
8463,32.2222222222222
8165,43.1666666666667
7193,7.5
7876,23.1
12792,4
13002,2.7
13005,1.33333333333333
12403,1
12392,2
12717,24.8181818181818
14303,1
14072,16.1
14381,18.9090909090909
14364,25
14356,43.5714285714286
13762,308
13996,91.7142857142857
13995,62
10756,3
12207,2
12252,1
12251,97.0909090909091
12325,4.6
12038,1
11666,184.625
11452,79.5
11583,49.6363636363636
11808,4
1672,6.16666666666667
1744,5.66666666666667
1983,1
1411,1.33333333333333
2436,6.16666666666667
2148,1.5
16716,3.125
16638,1.33333333333333
18314,1.66666666666667
18243,3.22222222222222
18220,1
1255,1
22037,11
21882,12.4545454545455
21439,14.1818181818182
100,11.7272727272727
5429,17.4545454545455
5423,14.6363636363636
5422,16.9
5421,12
5419,7.27272727272727
5214,8.45454545454546
3588,56.4545454545455
4624,12.7
3982,19.4545454545455
4033,24.9090909090909
15469,22.4545454545455
18353,1
17252,1
14796,2
12220,1
2061,1
18706,1.28571428571429
18649,10
21979,6.90909090909091
22029,9.6
20934,2.8
4273,16.7272727272727
5891,12.0909090909091
9079,1.33333333333333
10179,8.25
15664,6.63636363636364
14649,10.4545454545455
17360,8.81818181818182
14475,9
16551,2
16484,2.4
16465,4.4
17959,8.72727272727273
14677,7.27272727272727
14745,6
14468,7.5
15466,1
15379,1
21442,2.5
20116,1
20929,1.66666666666667
20754,1
20527,2
20526,1
22136,1
21749,2.83333333333333
21600,2.22222222222222
21902,1.875
18871,3.3
18391,5
18618,3
19292,1
19226,6.57142857142857
19553,1.75
19725,1.5
19458,9.7
19111,2
18918,2.57142857142857
19198,3.72727272727273
8163,3.44444444444444
8236,2.55555555555556
6852,7.2
7454,7.63636363636364
7463,2.83333333333333
8988,3
9503,4.2
9501,8.09090909090909
9306,4.11111111111111
8323,7.6
8285,3.5
8622,1.2
5982,1.25
5981,2.8
5968,1
6024,1
5931,8.5
5314,8
5299,5.5
5063,2.5
6832,5
6814,3
6801,3.5
6218,11.5
6193,4
12532,7
12177,5.63636363636364
12176,13.8
13115,5.75
14251,12.6
13989,5.2
13984,11.25
14049,6.75
14388,10.5
14400,10
12960,7
12801,5.75
13595,8.66666666666667
13791,3.5
10444,1
10761,42.4545454545455
9796,57.4545454545455
9561,26.6363636363636
10152,10.3333333333333
10151,22.2
10117,11
10165,12.6
9922,18.7272727272727
10031,15.7272727272727
10030,25.8
11585,1
11584,9
11257,11.3333333333333
11735,17.25
11694,20
11692,29.4444444444444
11163,20.0909090909091
3118,4
3102,6.6
3655,5.9
4407,3.45454545454545
4403,3.4
4435,4.11111111111111
4671,5.5
4630,3
4619,13.375
4007,3
3911,6.625
3796,2
3813,18.5
4313,1
4073,2
1278,5
1215,8.5
1127,4.5
17692,19.5
20131,5
2172,1
2165,1
1338,1
1680,1
1779,1
1640,1
16718,1
14756,1
7665,1
8796,1
13997,2.8
3549,1
5289,14.0909090909091
4542,3
4434,6
21717,3.5
17829,4.66666666666667
18226,17.8
18224,2.7
18216,4.33333333333333
18127,1
17080,4
17552,3
17432,9.25
19535,11.1
19206,11.6
19604,3.57142857142857
19179,2.125
18428,1
18382,2
18529,1
18865,1
18782,3
17016,1
15357,1
14534,1.5
14742,1
14679,7
16568,1
16992,4.5
16617,12.25
16062,3
15671,8
15781,2.5
20528,1.8
20553,11.1
20891,5.66666666666667
20113,1.5
20219,3.66666666666667
1335,4.33333333333333
21702,1.66666666666667
21532,8
21531,3.875
11442,1.2
17186,2.5
17541,15.1818181818182
13010,1.5
14368,5
13483,1
21748,4
1770,12
14509,8.54545454545454
11697,2
14365,19.7
11617,5.63636363636364
12178,1.66666666666667
12267,1.71428571428571
15187,13.8181818181818
10034,1
11003,11.4
9761,1
5250,2.4
18728,9.36363636363636
20153,7.54545454545455
19715,3.66666666666667
21463,12.8181818181818
20095,13.0909090909091
2193,1.5
16505,5.11111111111111
16574,9.22222222222222
15852,12.7777777777778
15078,5.88888888888889
19953,2.5
19683,4.875
3765,5.625
12430,25.4444444444444
11976,4.5
9579,17.3333333333333
4888,4
6762,1
7150,3.11111111111111
6913,4.33333333333333
6209,4.375
3404,4.44444444444444
8387,1
8860,1
8326,1
9625,1
6800,16.375
7014,1.83333333333333
7563,1
7684,13.6666666666667
12784,1
12753,1
13942,1.5
11736,1.5
5644,17.6666666666667
3053,44
2056,7
17402,2
18632,14.3333333333333
17879,10.5
14694,29.375
19242,21.9090909090909
20135,27.3333333333333
6828,2.28571428571429
5689,7.63636363636364
8581,3.5
8797,5
16759,1
11851,4.3
9294,1
9287,10.8888888888889
9273,2.25
11847,1.4
21509,6.1
11841,7.1
11840,7.25
11839,1.5
18726,7.09090909090909
15140,6.54545454545455
12161,5.90909090909091
378,6.27272727272727
20160,17.1818181818182
19930,1
20042,1.72727272727273
2962,5.16666666666667
2250,2.33333333333333
4603,3.22222222222222
3151,5.8
18776,8.77777777777778
19342,10.5714285714286
16015,1
2074,18.0909090909091
1395,17.4545454545455
2807,4
608,3
552,2
16853,3
20556,1.33333333333333
11322,1.28571428571429
11395,4.66666666666667
12140,7.9
8437,32.9090909090909
7826,1.83333333333333
13177,1.33333333333333
3074,1.25
2393,1
2344,3.33333333333333
2676,4.22222222222222
6065,1.42857142857143
6114,1.57142857142857
3299,2.1
6871,2.28571428571429
20675,1
20603,1.2
20494,8.27272727272727
4250,1.5
1719,1
20888,1
14917,1
4661,3.75
4529,2
5507,3.375
6850,5.6
6071,6.5
1262,3.125
1251,2.14285714285714
3511,3.7
2169,1.6
2207,10
2154,3
2098,46.2
14165,11.3333333333333
9190,1.66666666666667
9828,1
7866,1
15436,1
6865,11.9090909090909
6864,71.4285714285714
6860,22.7142857142857
12158,28.6666666666667
9144,23.2
16312,24
8711,2.22222222222222
5650,1.28571428571429
793,4.5
2617,5.33333333333333
2315,4.33333333333333
18068,12.5
7658,4.83333333333333
6120,1.5
3585,10
10416,8.54545454545454
13347,2.33333333333333
19610,1
19609,9.6
20123,6
9681,2
5932,2.77777777777778
11695,6.09090909090909
10398,1
9878,6.14285714285714
7813,3.88888888888889
6839,2
18321,13.1818181818182
15840,7.72727272727273
12279,5.81818181818182
19343,1.66666666666667
12004,14.6
12776,2
17826,4.5
20872,4.8
13813,3.72727272727273
15464,2.5
5749,1.75
5520,3.75
5425,1
5424,12.8181818181818
4716,2
5146,7.1
5397,47.6666666666667
6032,33.3636363636364
3575,19.9
4678,69.8
4237,35.6
3825,3.5
3906,30.1666666666667
4089,13
4087,7.33333333333333
9602,1.33333333333333
9551,1
11881,4.5
11700,2
11696,9.77777777777778
11239,5.6
7383,2.57142857142857
9431,15.3636363636364
9023,1.25
9021,9
8231,1.2
8488,1
4262,8
12602,4.28571428571429
12534,49.8333333333333
1612,2.55555555555556
1138,3.5
2612,7.5
2606,2.125
2605,20
2079,3.57142857142857
18094,1.88888888888889
6726,2.14285714285714
10590,4.11111111111111
11190,17.1
10705,19
10508,36.8
10685,9
5742,1.83333333333333
6069,1
15190,1.85714285714286
18582,1.5
68,11.7272727272727
14692,4.77777777777778
16449,9.625
16757,6.5
15913,1
12656,4.22222222222222
12179,4.90909090909091
12336,1
12301,17.6666666666667
13608,19.6363636363636
13796,8.54545454545454
19892,19
20838,1.44444444444444
20865,2.16666666666667
19956,1.33333333333333
21755,4.22222222222222
22053,14.3636363636364
20945,1
21561,5
18769,2.16666666666667
17965,1.33333333333333
18533,1.8
18246,1
18207,3.5
8678,1
2260,2.25
14592,12
14491,1.16666666666667
19257,1.33333333333333
19541,8.66666666666667
9692,3.11111111111111
1955,3.8
8505,13.9090909090909
19370,2
19262,2.44444444444444
2981,1.5
4490,9.77777777777778
16214,8.27272727272727
22081,2.63636363636364
8133,3.625
8126,2.375
7874,1.55555555555556
7941,1
8686,1
8283,4.6
8284,1.33333333333333
8288,46.7272727272727
6954,1
6853,40.3636363636364
7001,2.75
6873,3.77777777777778
6874,1
6825,1
6843,28.6363636363636
7464,1.875
7490,1.42857142857143
7436,5.7
7355,2.5
7360,6
7365,1
7413,1
7598,1
7321,1
7170,1
7168,1
7122,28.8
7123,8.1
7141,1.6
7250,1
7186,3.5
7189,9.5
7190,6
10732,4
10539,1
10540,7
10541,6
10057,3
10059,3
10368,6
11088,5
11087,4
10866,1
9189,9
8811,1.5
8763,1
9921,2
9879,2
10002,12.8333333333333
9956,2
9957,2
9588,1.14285714285714
9560,1
9563,4.18181818181818
9810,2
4022,2
3991,1.33333333333333
4079,1
3939,2.875
4667,1.42857142857143
5086,1
4571,10.7272727272727
3436,13.1818181818182
3426,1
3047,10.0909090909091
3048,1
2659,1
2955,1
3781,2
3623,14
3938,29.2
3611,12.8181818181818
6058,4.375
6204,31
6214,51.0909090909091
5958,1
6290,15.9090909090909
5194,11.75
5187,34.5454545454545
5170,15.3636363636364
5171,9.09090909090909
5276,10
5109,21.1111111111111
5122,19.4444444444444
5117,18.375
5099,21.875
5148,19.3333333333333
5150,1.14285714285714
5143,15.8181818181818
5131,2.66666666666667
5135,1.66666666666667
5530,9.25
5496,67.5
5440,36.1666666666667
5433,12
16670,3.125
16671,16.6666666666667
16695,65.0909090909091
16836,8.45454545454546
16789,3.5
16590,14
16576,4.81818181818182
17136,15.7272727272727
17130,17.6
17131,4
17176,8.27272727272727
17132,1.5
17187,18.5454545454545
17205,8.4
16914,12.0909090909091
16736,1.25
16431,11.3636363636364
17076,9.81818181818182
17079,10.8
17087,15.6
17098,6.18181818181818
17100,26.9090909090909
17052,15.6666666666667
16424,9.90909090909091
16422,11
16169,16.8181818181818
16028,10.8181818181818
16029,7.36363636363636
15711,3.7
15710,5
16397,7.54545454545455
16410,22.8181818181818
16411,21.6363636363636
16420,22
16421,6.27272727272727
15606,9.8
16234,59.9090909090909
16218,1.66666666666667
15619,83.125
15623,15
15626,2
15646,2.5
19034,20.3636363636364
18982,13.0909090909091
19079,11.5454545454545
19109,1.8
18791,20.2727272727273
18792,11.3636363636364
18911,64.3636363636364
18852,30.2727272727273
19680,1.71428571428571
19681,2.25
19724,5.5
19536,12.2
19537,45.0909090909091
15526,35.4545454545455
17884,1
17823,45.8181818181818
17555,24.9090909090909
18377,1
18298,6
12487,14.7272727272727
12545,2.25
12375,25.2727272727273
12263,2
12304,89.8181818181818
13410,10.7272727272727
12854,7.63636363636364
12815,25.875
12713,5.18181818181818
13408,1
12895,1
11514,10.8333333333333
11549,4.83333333333333
11498,32.9090909090909
11496,12
11416,2
11448,6
11449,13.5454545454545
